fauteuils;entrees_2021;entrees_2020;proprietaire;part des seances de films Art et Essai;latitude;longitude;num_auto;region_administrative;code_INSEE;population_de_la_commune;departement;num_UU;unite_urbaine;population_unite_urbaine;situation_geographique;ecrans;semaines_d_activite;seances;evolution_entrees;tranche_d_entrees;categorie_Art_et_Essai;label_Art_et_Essai;zone_de_la_commune;nombre_de_films_programmes;nombre_de_films_inedits;nombre_de_films_en_semaine_1;PdM_en_entrees_des_films_francais;PdM_en_entrees_des_films_americains;PdM_en_entrees_des_films_europeens;PdM_en_entrees_des_autres_films;films_Art_et_Essai;PdM_en_entrees_des_films_Art_et_Essai
119;2 582;1 724;LA FERTE MILON ANIMATIONS CULTURE ET LOISIRS;24,1;49.174952;3.127739;158801;HAUTS DE FRANCE;2307;2236;2;2107;La Ferté-Milon;2236;06-autres communes et unités urbaines;1;28;253;49,8;De 2 à 5 000 entrées;NON;;I;89;74;1;49,8;31,9;17,6;0,7;20;15
187;3 999;3 270;VARIETES CINEMA;29,1;47.718454;1.941702;158812;CENTRE-VAL DE LOIRE;45146;7598;45;45205;La Ferté-Saint-Aubin;7598;06-autres communes et unités urbaines;1;30;147;22,3;De 2 à 5 000 entrées;NON;;I;90;80;1;55,4;28,1;16;0,6;29;19
426;42 536;15 693;COMMUNE DE LA FLECHE;16,9;47.699791;-0.080579;160742;PAYS DE LA LOIRE;72154;15949;72;72303;La Flèche;15949;06-autres communes et unités urbaines;3;28;1 669;171,1;De 40 à 50 000 entrées;E;JP;I;161;128;54;50;36,7;11,6;1,8;38;12,3
849;42 764;26 669;CINEMAS LES 4 VIKINGS;11,5;48.749639;-0.563195;160923;NORMANDIE;61169;15141;61;61401;Flers;22386;05-Unités urbaines de 20 000 à 100 000 hbts;4;32;1 804;60,4;De 40 à 50 000 entrées;D;JP;C;124;103;70;46,4;43,3;9,5;0,8;24;5
699;581;1 431;ASSOCIATION FORGES LES EAUX DEVELOPPEMENT;100;49.615296;1.54519;165383;NORMANDIE;76276;4011;76;76201;Forges-les-Eaux;5016;06-autres communes et unités urbaines;1;5;8;-59,4;Moins de 2000 entrées;NON;;C;8;3;0;100;0;0;0;3;100
267;7 637;4 375;OFFICE MUNICIPAL DU CINEMA DE FORT MAHON PLAGE;16,4;50.339949;1.569107;165801;HAUTS DE FRANCE;80333;1313;80;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;33;704;74,6;De 5 à 10 000 entrées;NON;;R;105;97;17;53,4;34,6;11,7;0,2;26;7,4
1042;95 284;61 636;ASSOCIATION D'EDUCATION POPULAIRE ET CULTURELLE DU PAYS FOUGERES;17,1;48.348029;-1.19278;166434;BRETAGNE;35115;21186;35;35401;Fougères;28064;05-Unités urbaines de 20 000 à 100 000 hbts;6;32;4 834;54,6;De 80 à 100 000 entrées;D;JPPR;C;176;136;104;46,5;42;10,6;0,8;47;8,5
350;3 257;1 741;COMMUNE DE GACE;23,9;48.794527;0.298902;171881;NORMANDIE;61181;1897;61;61101;Gacé;2070;06-autres communes et unités urbaines;1;32;170;87,1;De 2 à 5 000 entrées;NON;;C;107;94;0;65,1;24,3;10,3;0,3;26;30,4
505;23 956;14 834;LES ECRANS GAILLONNAIS;3,2;49.15552;1.344766;172213;NORMANDIE;27275;6990;27;27302;Gaillon;17632;06-autres communes et unités urbaines;3;32;1 829;61,5;De 20 à 30 000 entrées;NON;;C;62;53;46;27,1;60,8;12,1;0;3;2,7
188;9 041;6 259;LES CINEMAS GIENNOIS;22,2;47.733433;2.650054;177112;CENTRE-VAL DE LOIRE;45155;14144;45;45303;Gien;15333;06-autres communes et unités urbaines;1;28;506;44,4;De 5 à 10 000 entrées;E;;C;129;121;22;47,7;36,5;14,5;1,3;41;10,5
207;5 544;6 458;COMMUNE DE GISORS;37,2;49.279682;1.774186;178231;NORMANDIE;27284;11842;27;359;Gisors;14119;06-autres communes et unités urbaines;1;28;488;-14,2;De 5 à 10 000 entrées;E;JP;C;91;83;1;61,5;20;18,5;0;34;25
465;10 637;9 386;COMMUNE DE GIVET;10,6;50.135351;4.82068;178423;GRAND EST;8190;6761;8;8206;Givet;8568;06-autres communes et unités urbaines;2;29;764;13,3;De 10 à 20 000 entrées;E;;C;100;95;20;26,1;54,2;19,3;0,4;21;5,1
337;3 925;1 617;COMMUNE DE GONFREVILLE L' ORCHER;27,5;49.504857;0.228509;179902;NORMANDIE;76305;9220;76;76701;Le Havre;237880;04-Unités urbaines de 100 000 hbts ou plus;1;20;133;142,7;De 2 à 5 000 entrées;NON;;B;47;27;0;32,7;48,4;18,8;0;7;7,2
272;6 989;2 790;COMMUNE DE GORRON;20,8;48.413307;-0.814298;180261;PAYS DE LA LOIRE;53107;2604;53;53105;Gorron;2604;06-autres communes et unités urbaines;1;32;273;150,5;De 5 à 10 000 entrées;E;JP;I;117;87;1;57,1;27;14,7;1,2;29;11,8
227;9 060;6 722;AEP OEUVRE DE JEANNE D'ARC;29,6;48.141023;-3.606192;181351;BRETAGNE;56066;3944;56;56115;Gourin;3944;06-autres communes et unités urbaines;1;32;731;34,8;De 5 à 10 000 entrées;E;RDJPPR;I;173;142;7;50,5;36,8;11,8;0,8;64;12,7
319;24 498;14 580;ASSOCIATION LES ECRANS;28,5;49.482406;1.723715;181422;NORMANDIE;76312;6148;76;76205;Gournay-en-Bray;7841;06-autres communes et unités urbaines;2;30;1 135;68;De 20 à 30 000 entrées;E;RDJP;C;152;129;33;50,7;38,9;9,6;0,8;67;11,8
3828;330 809;233 378;GAUMONT;11;49.413966;1.041562;183301;NORMANDIE;76322;26019;76;755;Rouen;477226;04-Unités urbaines de 100 000 hbts ou plus;16;32;16 092;41,7;De 300 à 450 000 entrées;NON;;B;193;161;135;32,4;52,3;14,4;0,9;48;6,8
514;58 938;34 074;LE SELECT;31,2;48.837706;-1.594566;183951;NORMANDIE;50218;13243;50;50402;Granville;26868;05-Unités urbaines de 20 000 à 100 000 hbts;3;32;2 645;73;De 50 à 80 000 entrées;D;JP;C;195;143;80;50,8;37,9;9,9;1,5;73;19,8
236;5 963;4 977;BERGER BOTERF HELENE;73,9;47.641631;-3.45272;186232;BRETAGNE;56069;2303;56;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;31;166;19,8;De 5 à 10 000 entrées;E;;R;122;95;0;68,8;12;11,5;7,7;73;71,5
165;3 295;2 730;ASSOCIATION L' ETENDARD;23,1;47.630162;-1.8325;187191;PAYS DE LA LOIRE;44067;5288;44;44122;Guémené-Penfao;5288;06-autres communes et unités urbaines;1;32;151;20,7;De 2 à 5 000 entrées;E;;I;88;69;0;60,1;23,8;16,1;0;19;19,9
201;6 606;4 605;ASSOCIATION ROCH;49,5;48.064952;-3.208011;187201;BRETAGNE;56073;1074;56;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;32;388;43,5;De 5 à 10 000 entrées;E;RDJPPR;R;212;169;1;53;29,3;14,8;2,9;94;34,8
184;7 113;5 004;CINEGUER;33,3;47.907692;-2.118355;187365;BRETAGNE;56075;6434;56;56211;Guer;6979;06-autres communes et unités urbaines;1;30;384;42,1;De 5 à 10 000 entrées;E;;C;137;118;0;49,8;36,4;13,4;0,4;53;14,4
270;4 311;3 821;ASSOCIATION LES JONGLEURS;45,9;47.941328;-1.226507;187441;BRETAGNE;35125;4380;35;35204;La Guerche-de-Bretagne;5513;06-autres communes et unités urbaines;1;29;176;12,8;De 2 à 5 000 entrées;E;;C;129;110;1;63,6;29,7;5,4;1,3;59;18,3
284;14 299;10 084;CINEMA LE BRETAGNE;41,6;47.990181;-1.796621;188041;BRETAGNE;35126;8847;35;35213;Guichen;8847;06-autres communes et unités urbaines;2;31;500;41,8;De 10 à 20 000 entrées;E;RDJP;I;152;129;7;55,2;29,9;13,5;1,4;63;29,8
438;51 335;37 166;LES BALADINS;30,5;48.559935;-3.148205;188591;BRETAGNE;22070;7561;22;22401;Guingamp;23098;05-Unités urbaines de 20 000 à 100 000 hbts;2;32;2 943;38,1;De 50 à 80 000 entrées;D;JPPR;C;361;282;186;44,9;44,2;9,6;1,3;154;14,2
185;7 014;6 674;CINEMA ALLIANCE;32,6;47.8255858;-1.8447579999999562;188681;BRETAGNE;35176;7179;35;35207;Guipry;7179;06-autres communes et unités urbaines;1;32;296;5,1;De 5 à 10 000 entrées;E;;B;145;119;0;58,7;30;9,5;1,8;48;14,1
160;2 435;2 153;COMMUNE DE GUISE;10,6;49.898867;3.627448;188762;HAUTS DE FRANCE;2361;4813;2;2201;Guise;4813;06-autres communes et unités urbaines;1;32;308;13,1;De 2 à 5 000 entrées;NON;;I;76;68;2;45,5;44,2;9,7;0,6;9;5,7
198;4 870;2 863;CINEM'HAM;18,8;49.747151;3.074474;190281;HAUTS DE FRANCE;80410;4694;80;80207;Ham;7373;06-autres communes et unités urbaines;1;32;161;70,1;De 2 à 5 000 entrées;E;;C;95;85;4;49,2;33,8;17;0;20;9,6
282;22 779;16 142;ASSOCIATION DU CINEMA DE LA PLAGE;45;48.977726;-1.557167;192961;NORMANDIE;50231;713;50;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;2;32;1 102;41,1;De 20 à 30 000 entrées;E;RDJPPR;R;191;154;36;58,5;30,7;9,4;1,4;84;28
492;63 802;58 548;SOCIETE CINEMATOGRAPHIQUE HAVRAISE;76,3;49.501072;0.145711;193111;NORMANDIE;76351;171587;76;76701;Le Havre;237880;04-Unités urbaines de 100 000 hbts ou plus;5;32;4 581;9;De 50 à 80 000 entrées;A;RDJP;C;141;116;93;66,6;19,6;11;2,8;90;74
86;9 244;7 560;LES FILMS SEINE OCEAN;44,4;49.492799;0.120219;193185;NORMANDIE;76351;171587;76;76701;Le Havre;237880;04-Unités urbaines de 100 000 hbts ou plus;1;27;1 041;22,3;De 5 à 10 000 entrées;A;JPPR;C;65;3;0;0;52,7;16,9;30,3;1;30,3
2412;220 714;149 769;GAUMONT LE HAVRE                                                ;12,1;49.48976;0.131344;193373;NORMANDIE;76351;171587;76;76701;Le Havre;237880;04-Unités urbaines de 100 000 hbts ou plus;12;32;11 213;47,4;De 200 à 300 000 entrées;NON;;C;192;163;135;30,8;53,9;13,8;1,5;51;6,3
250;9 212;5 817;CHAMPALAUNE BRUNO MAURICE GERARD;41,3;49.288956;-1.544392;193591;NORMANDIE;50236;4107;50;50102;La Haye-du-Puits;4107;06-autres communes et unités urbaines;1;32;487;58,4;De 5 à 10 000 entrées;E;;C;166;142;6;62;27,2;10,1;0,7;70;21,5
621;34 775;23 090;CINEMA LE GEN'ERIC;37,6;47.414702;-1.655686;195211;PAYS DE LA LOIRE;44073;6280;44;44121;Héric;6280;06-autres communes et unités urbaines;3;32;1 661;50,6;De 30 à 40 000 entrées;E;JPPR;I;236;196;58;47,6;40,1;11,5;0,8;106;19,9
1009;58 983;46 808;ASSOCIATION DU CAFE DES IMAGES;86,2;49.202885;-0.332513;195741;NORMANDIE;14327;22909;14;14601;Caen;203834;04-Unités urbaines de 100 000 hbts ou plus;4;32;3 575;26;De 50 à 80 000 entrées;C;RDJPPR;B;218;140;103;46,8;25,9;19,9;7,4;115;78,6
436;33 530;21 315;ASSOCIATION LE SONHIR 3;12,3;49.920188;4.084108;196901;HAUTS DE FRANCE;2381;8989;2;2302;Hirson;9874;06-autres communes et unités urbaines;3;32;1 864;57,3;De 30 à 40 000 entrées;NON;;C;143;124;76;35,9;52,1;11,5;0,5;40;4,4
199;9 947;6 617;EXPLOITATIONS CINEMATOGRAPHIQUE LECHANTEUR PERE ET FILS;15,8;49.419105;0.234146;197622;NORMANDIE;14333;7352;14;363;Honfleur;16965;06-autres communes et unités urbaines;1;32;504;50,3;De 5 à 10 000 entrées;NON;;C;103;88;14;52,9;34,2;12,9;0;24;9,5
262;12 045;8 754;SARL REGENT CINEMA;31;49.304867;-0.074371;198581;NORMANDIE;14338;1830;14;14402;Dives-sur-Mer;34448;05-Unités urbaines de 20 000 à 100 000 hbts;1;32;561;37,6;De 10 à 20 000 entrées;D;JP;B;154;124;15;63,7;24,6;10,6;1,1;67;33,9
97;3 391;3 326;ASSOCIATION ARTHUS CINE;62,6;48.363571;-3.746066;199121;BRETAGNE;29081;1436;29;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;32;311;2;De 2 à 5 000 entrées;E;JPPR;R;139;117;0;48,7;34,9;10,9;5,5;74;48,9
179;2 017;1 214;CINE-OFF;53,1;47.125566;0.414813;200262;CENTRE-VAL DE LOIRE;37119;1579;37;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;27;82;66,1;De 2 à 5 000 entrées;NON;;R;50;41;0;72,9;21,3;5,1;0,6;24;19,3
122;3 360;2 769;CINEMA SAINT CHARLES                                            ;54,5;47.403746;-0.921463;201041;PAYS DE LA LOIRE;49160;2702;49;156;Ingrandes;2702;06-autres communes et unités urbaines;1;32;166;21,3;De 2 à 5 000 entrées;E;;C;98;77;1;59,5;21,5;17,5;1,5;50;36
180;11 488;7 891;ASSOCIATION TRICOLORES DE LOCHRIST CINEMA;38,8;47.827604;-3.253047;201253;BRETAGNE;56090;6660;56;56205;Inzinzac-Lochrist;6660;06-autres communes et unités urbaines;1;29;372;45,6;De 10 à 20 000 entrées;E;JPPR;I;119;93;8;63,1;23,7;12,9;0,3;44;30,1
308;3 715;2 086;COMMUNE DE ISIGNY-SUR-MER;16,9;49.320073;-1.104154;201482;NORMANDIE;14342;3662;14;14109;Isigny-sur-Mer;3662;06-autres communes et unités urbaines;1;32;255;78,1;De 2 à 5 000 entrées;NON;;I;83;73;0;54,2;30;12,3;3,5;17;16,3
469;19 902;12 479;ETABLISSEMENT PUBLIC DE COOPERATION CULTURELLE D'ISSOUDUN       ;21,3;46.949327;1.995229;202162;CENTRE-VAL DE LOIRE;36088;11982;36;36301;Issoudun;11982;06-autres communes et unités urbaines;3;32;1 513;59,5;De 10 à 20 000 entrées;E;JPPR;I;124;105;53;47,4;40,8;11,7;0,2;41;11,1
274;10 288;8 020;AEP STELLA CINEMA;32,2;47.959564;-1.491109;203311;BRETAGNE;35136;8485;35;35215;Janzé;8485;06-autres communes et unités urbaines;1;32;286;28,3;De 10 à 20 000 entrées;E;;I;129;116;4;59;30,2;10;0,9;45;17,4
244;1 879;967;FAMILLES RURALES FEDERATION REGIONALE DES PAYS DE LA LOIRE;38,2;47.5524248;-0.23296830000003865;203672;PAYS DE LA LOIRE;49163;2774;49;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;24;77;94,3;Moins de 2000 entrées;NON;;R;58;44;1;44,7;48,9;6,3;0;17;22,9
2466;222 119;136 963;MAJESTIC COMPIEGNE;22;49.402871;2.774688;203910;HAUTS DE FRANCE;60325;2422;60;60502;Compiègne;72917;05-Unités urbaines de 20 000 à 100 000 hbts;14;32;13 909;62,2;De 200 à 300 000 entrées;D;PR;B;315;239;210;36;48,9;14,1;1;110;10,5
118;12 671;10 686;CINEODE;14,4;47.983463;3.395496;204507;BOURGOGNE / FRANCHE-COMTE;89206;9816;89;89301;Joigny;9816;06-autres communes et unités urbaines;1;32;637;18,6;De 10 à 20 000 entrées;E;JP;I;122;104;28;42,6;42,6;13,5;1,3;38;10,8
321;6 356;4 080;ASSOC CINEMA LE BEAUMANOIR;50,5;47.953858;-2.545992;205001;BRETAGNE;56091;2592;56;56106;Josselin;2592;06-autres communes et unités urbaines;1;28;280;55,8;De 5 à 10 000 entrées;E;;I;119;104;3;62;19,6;16,8;1,5;58;32,3
670;396;363;CINE-OFF OFFICE DEPART DEVELOPPEM CINEMA;25;47.351751;0.6454439999999977;205213;CENTRE-VAL DE LOIRE;37122;38661;37;37701;Tours;362653;04-Unités urbaines de 100 000 hbts ou plus;1;4;4;9,1;Moins de 2000 entrées;NON;;B;4;4;0;100;0;0;0;1;15,2
210;8 234;5 806;ASSOCIATION PENTHIEVRE OMNISPORTS;30,9;48.46778;-2.510319;213462;BRETAGNE;22093;17216;22;22301;Lamballe;17216;06-autres communes et unités urbaines;1;31;219;41,8;De 5 à 10 000 entrées;NON;;I;80;62;1;72,9;17,4;9,7;0;15;23,1
168;6 579;4 514;CINEXPANSION  DU VAL DE LOIRE SARL;19,2;47.60131;2.026127;213933;CENTRE-VAL DE LOIRE;41106;4749;41;41110;Lamotte-Beuvron;4749;06-autres communes et unités urbaines;1;32;299;45,7;De 5 à 10 000 entrées;NON;;I;80;65;13;63,5;28,2;8,3;0;17;11,2
470;20 407;14 431;LE ROHAN;18;48.452604;-4.252927;214541;BRETAGNE;29103;16527;29;29308;Landerneau;18579;06-autres communes et unités urbaines;2;29;816;41,4;De 20 à 30 000 entrées;E;JP;C;101;83;38;46;45,2;8,7;0,1;33;9
394;17 909;12 164;LE ROHAN;18,2;48.510619;-4.069393;214841;BRETAGNE;29105;9462;29;29301;Landivisiau;11558;06-autres communes et unités urbaines;2;26;753;47,2;De 10 à 20 000 entrées;E;;C;92;82;36;42,7;47,5;9,8;0;32;5,6
2173;226 996;136 997;IMAGE 56;10,5;47.775894;-3.35298;215183;BRETAGNE;56098;23498;56;56601;Lorient;118018;04-Unités urbaines de 100 000 hbts ou plus;12;32;14 297;65,7;De 200 à 300 000 entrées;NON;;B;168;147;144;33,4;51,6;13,5;1,5;26;5,8
189;6 156;6 224;CINE-OFF;53,6;47.326633;0.408328;215502;CENTRE-VAL DE LOIRE;37123;4626;37;37108;Langeais;4626;06-autres communes et unités urbaines;1;29;230;-1,1;De 5 à 10 000 entrées;E;JPPR;I;87;70;1;76;16,1;7;0,9;42;41,3
344;25 771;16 966;CRINON SERGE RAYMOND;15,4;47.861736;5.332835;215723;GRAND EST;52269;8104;52;52202;Langres;9696;06-autres communes et unités urbaines;2;31;1 684;51,9;De 20 à 30 000 entrées;E;RDJPPR;C;136;111;58;42;44,8;12,3;0,9;41;8,4
828;94 994;66 130;LES BALADINS;21;48.72808;-3.460577;216171;BRETAGNE;22113;20975;22;22403;Lannion;51209;05-Unités urbaines de 20 000 à 100 000 hbts;5;32;3 952;43,6;De 80 à 100 000 entrées;D;;C;156;134;97;44,6;44,2;10,7;0,5;46;13,5
790;52 654;32 910;CINELAON;10,5;49.569175;3.623996;216843;HAUTS DE FRANCE;2408;25377;2;2403;Laon;28904;05-Unités urbaines de 20 000 à 100 000 hbts;5;32;4 414;60;De 50 à 80 000 entrées;D;JP;C;140;107;84;36,5;49,6;12,9;1;25;4,7
1844;188 908;119 383;SOCIETE RENNAISE DE DIFFUSION CINEMATOGRAPHIQUE;17,4;48.072111;-0.771727;220074;PAYS DE LA LOIRE;53130;52206;53;53501;Laval;70554;05-Unités urbaines de 20 000 à 100 000 hbts;9;32;9 260;58,2;De 150 à 200 000 entrées;D;RDJP;C;240;152;118;44;43;12,2;0,9;58;11
263;796;0;AEP LA LEGEENNE;10;46.88534;-1.59841;221971;PAYS DE LA LOIRE;44081;4642;44;44114;Legé;4642;06-autres communes et unités urbaines;1;2;10;#DIV/0!;Moins de 2000 entrées;E;;I;6;6;0;70,1;29,9;0;0;1;2
340;13 171;11 109;ASSOCIATION CULTURELLE DE LA COTE DES LEGENDES;40,6;48.572208;-4.327487;223593;BRETAGNE;29124;7535;29;29303;Lesneven;13406;06-autres communes et unités urbaines;1;32;294;18,6;De 10 à 20 000 entrées;E;JPPR;C;149;118;2;57,1;32,4;9,5;1,1;54;28,3
300;12 708;9 053;ASSOCIATION CULTURELLE CINEMA SAINT MICHEL;31,9;48.213038;-1.504786;226211;BRETAGNE;35152;7902;35;35210;Liffré;7902;06-autres communes et unités urbaines;1;27;191;40,4;De 10 à 20 000 entrées;E;;I;76;66;3;55,3;28,6;15,9;0,3;24;21,8
377;1 918;3 252;ASSOCIATION CULTURELLE DE LILLEBONNE;17,6;49.518115;0.53231;227982;NORMANDIE;76384;8991;76;76402;Lillebonne;22350;05-Unités urbaines de 20 000 à 100 000 hbts;1;14;57;-41;Moins de 2000 entrées;NON;;C;35;32;0;47,9;39,4;12,8;0;6;10,9
111;2 215;1 718;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;44,7;49.301809;-0.316265;229082;NORMANDIE;14365;2538;14;14201;Hermanville-sur-Mer;5685;06-autres communes et unités urbaines;1;32;114;28,9;De 2 à 5 000 entrées;E;;B;97;75;0;65,6;21;11,4;2;37;37
536;31 034;18 324;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;4,8;49.143794;0.227798;229261;NORMANDIE;14366;20823;14;14401;Lisieux;28875;05-Unités urbaines de 20 000 à 100 000 hbts;3;32;1 294;69,4;De 30 à 40 000 entrées;NON;;C;58;54;43;41,4;43,1;13,7;1,8;5;2
536;15 568;11 150;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;27,5;49.145632;0.228315;229262;NORMANDIE;14366;20823;14;14401;Lisieux;28875;05-Unités urbaines de 20 000 à 100 000 hbts;2;32;933;39,6;De 10 à 20 000 entrées;D;RDJP;C;85;67;29;42,7;53,6;3;0,7;37;16,6
503;13 353;10 963;NAGOT MARC;23;47.129518;0.993278;230152;CENTRE-VAL DE LOIRE;37132;6778;37;37301;Loches;10815;06-autres communes et unités urbaines;2;30;484;21,8;De 10 à 20 000 entrées;E;;C;80;71;29;78,8;15;6,2;0;24;15,5
228;15 943;10 397;ASSOCIATION CINEMA LE CLUB;14,6;47.88976;-2.835941;230301;BRETAGNE;56117;4674;56;56214;Locminé;8533;06-autres communes et unités urbaines;1;30;550;53,3;De 10 à 20 000 entrées;E;JP;C;116;89;12;49,5;35,1;14,8;0,6;26;6,7
2160;159 679;119 942;SOCIETE RENNAISE DE DIFFUSION CINEMATOGRAPHIQUE;38,5;47.751879;-3.366695;233001;BRETAGNE;56121;58543;56;56601;Lorient;118018;04-Unités urbaines de 100 000 hbts ou plus;11;32;10 658;33,1;De 150 à 200 000 entrées;NON;;C;237;189;180;53,1;34,1;11,7;1;98;33,1
198;6 323;3 221;ASSOCIATION CINE LOROUX;47,8;47.236043;-1.348969;233181;PAYS DE LA LOIRE;44084;8461;44;44303;Saint-Julien-de-Concelles;15686;06-autres communes et unités urbaines;1;28;243;96,3;De 5 à 10 000 entrées;E;;C;122;88;0;73,4;18,5;7,1;1;48;36,8
409;20 959;13 411;BESSAC RAYMOND ANDRE;41,9;48.172681;-2.751236;233722;BRETAGNE;22136;9985;22;22205;Loudéac;9985;06-autres communes et unités urbaines;2;31;1 405;56,3;De 20 à 30 000 entrées;E;RDJPPR;I;216;166;48;49;35,1;15,3;0,7;95;21,3
561;40 728;29 096;NORD OUEST EXPLOITATION CINEMAS;7,5;49.216151;1.170764;234801;NORMANDIE;27375;18748;27;27402;Louviers;45038;05-Unités urbaines de 20 000 à 100 000 hbts;4;32;2 877;40;De 40 à 50 000 entrées;NON;;C;96;86;65;30,3;58,1;11,5;0,1;19;4,5
340;2 112;544;SOCIETE NORMANDE D EXPLOITATION INDUSTRIELLE ET COMMERCIALE;3,3;49.310786;-0.361997;235831;NORMANDIE;14384;3280;14;14302;Douvres-la-Délivrande - Luc-sur-Mer;15085;06-autres communes et unités urbaines;1;15;107;288,2;De 2 à 5 000 entrées;NON;;C;34;30;1;53,5;43,3;3,2;0;3;3,1
425;1 984;1 915;COMMUNE DE LE LUDE;48,5;47.643316;0.156442;235942;PAYS DE LA LOIRE;72176;4238;72;72115;Le Lude;4238;06-autres communes et unités urbaines;1;30;119;3,6;Moins de 2000 entrées;E;;I;81;58;3;51;10,4;33,8;4,8;25;29,3
327;17 070;13 340;CINEMA SAINT HONORE;26,7;46.993184;-1.823515;239121;PAYS DE LA LOIRE;44087;7788;44;44202;Machecoul;7788;06-autres communes et unités urbaines;2;32;682;28;De 10 à 20 000 entrées;E;JPPR;I;143;116;12;61,2;26,1;12,1;0,6;45;14,8
234;4 587;4 584;ASSOCIATION ARMORIC CINEMA;41,9;47.808963;-2.386134;242852;BRETAGNE;56124;2538;56;56112;Malestroit;3675;06-autres communes et unités urbaines;1;29;196;0,1;De 2 à 5 000 entrées;E;;C;107;93;0;58,4;32;9,5;0,1;43;18,9
271;23 125;17 063;ASSOCIATION CINEMAMERS;27,4;48.347714;0.363927;243552;PAYS DE LA LOIRE;72180;5405;72;72202;Mamers;5914;06-autres communes et unités urbaines;2;32;1 508;35,5;De 20 à 30 000 entrées;E;RDJPPR;C;209;170;66;59,3;29,9;9,1;1,7;80;19,6
99;90;0;CENTRE JACQUES PREVERT;0;48.007214;0.195479;244455;PAYS DE LA LOIRE;72181;146090;72;72701;Le Mans;214723;04-Unités urbaines de 100 000 hbts ou plus;1;2;3;#DIV/0!;Moins de 2000 entrées;NON;;C;3;0;0;0;0;0;0;0;0
1126;23 932;8 557;LES CINEMAS DU MANS;9;48.002865;0.194124;244481;PAYS DE LA LOIRE;72181;146090;72;72701;Le Mans;214723;04-Unités urbaines de 100 000 hbts ou plus;7;32;6 188;179,7;De 20 à 30 000 entrées;NON;;C;101;87;89;41,8;45,7;9,3;3,2;17;7,2
94;5 131;5 755;CINEAMBUL 72;65,6;47.968733;0.203923;244491;PAYS DE LA LOIRE;72181;146090;72;72701;Le Mans;214723;04-Unités urbaines de 100 000 hbts ou plus;1;29;301;-10,8;De 5 à 10 000 entrées;NON;;C;78;56;2;84,4;7,2;5,3;3,1;39;59,3
383;53 545;49 816;CENTRE JACQUES PREVERT;96,9;48.004856;0.20079;244492;PAYS DE LA LOIRE;72181;146090;72;72701;Le Mans;214723;04-Unités urbaines de 100 000 hbts ou plus;4;32;4 089;7,5;De 50 à 80 000 entrées;A;RDJPPR;C;239;147;131;64,8;13,8;13,5;7,8;137;97,7
1811;236 932;165 949;PATHE LE MANS                                                   ;19,1;48.007113;0.199047;244496;PAYS DE LA LOIRE;72181;146090;72;72701;Le Mans;214723;04-Unités urbaines de 100 000 hbts ou plus;11;32;11 196;42,8;De 200 à 300 000 entrées;NON;;C;195;165;140;43,2;42,8;13,2;0,9;59;14,7
245;1 686;1 815;COMMUNE DE MAROMME;7,1;49.479355;1.042864;248763;NORMANDIE;76410;10868;76;755;Rouen;477226;04-Unités urbaines de 100 000 hbts ou plus;1;16;34;-7,1;Moins de 2000 entrées;NON;;B;19;15;0;84,1;8,9;7,1;0;1;2,5
173;3 525;2 248;L'AURORE;30;47.891029;-1.991909;252991;BRETAGNE;35168;4046;35;0;Zone rurale;14862638;04-Unités urbaines de 100 000 hbts ou plus;1;32;147;56,8;De 2 à 5 000 entrées;E;;R;91;78;1;62,4;26,8;10,9;0;24;11,9
374;47 506;30 656;SOCIETE BOURZEIX;29,5;48.302362;-0.620404;253763;PAYS DE LA LOIRE;53147;13557;53;53301;Mayenne;15741;06-autres communes et unités urbaines;3;33;2 725;55;De 40 à 50 000 entrées;E;RDJPPR;C;254;163;92;51,5;36,8;10,7;1,1;76;15,9
142;2 973;2 509;PATRONAGE ST MICHEL LE STUDIO;14,7;48.19242;-2.416156;257772;BRETAGNE;22147;3151;22;22103;Merdrignac;3151;06-autres communes et unités urbaines;1;18;130;18,5;De 2 à 5 000 entrées;E;;I;55;50;0;46,8;43,4;9,8;0;8;11,2
161;24 372;19 006;RD DIFFUSION;16;50.066803;1.384364;258652;HAUTS DE FRANCE;80533;2795;80;453;Eu;19912;06-autres communes et unités urbaines;1;32;885;28,2;De 20 à 30 000 entrées;NON;;B;110;101;52;52,1;37,7;10,1;0,2;36;8,1
237;11 894;8 200;ASSOCIATION MERU CINEMA;19,7;49.234352;2.134691;258732;HAUTS DE FRANCE;60395;14794;60;60302;Méru;14794;06-autres communes et unités urbaines;2;31;1 514;45;De 10 à 20 000 entrées;E;RDJPPR;I;138;119;44;30,3;55,8;13,2;0,7;32;6,6
